"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSG00000213117",11.2814362260817,-4.00616917610507,0.876587476770668,-4.57018755374389,4.87287918710895e-06,7.23704344533551e-06,"NA","AL021939.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"mediator of cell motility 1 (MEMO1) pseudogene"
"ENSG00000136104",317.910711716892,0.793362829043898,0.173611251780191,4.56976619262197,4.88268632032929e-06,7.25113697346761e-06,"79621","RNASEH2B","protein_coding","HGNC Symbol",46,"ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671]"
"ENSG00000117360",2183.44141004798,0.439200584820916,0.0961157772297902,4.56949522211001,4.88900311299234e-06,7.26004560098966e-06,"9129","PRPF3","protein_coding","HGNC Symbol",7,"pre-mRNA processing factor 3 [Source:HGNC Symbol;Acc:HGNC:17348]"
"ENSG00000008277",239.550256678181,-0.926333029538018,0.202785997922224,-4.56803250238855,4.92323703035041e-06,7.31040659531057e-06,"53616","ADAM22","protein_coding","HGNC Symbol",11,"ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]"
"ENSG00000259518",142.514457388357,6.47221861247979,1.41739700759685,4.56627083152463,4.96477248170214e-06,7.37160222146591e-06,"NA","LINC01583","lncRNA","HGNC Symbol",4,"long intergenic non-protein coding RNA 1583 [Source:HGNC Symbol;Acc:HGNC:51425]"
"ENSG00000070413",2361.07534767295,0.379293032373891,0.083093856002656,4.56463390460262,5.00366743139417e-06,7.42886957525713e-06,"9993","DGCR2","protein_coding","HGNC Symbol",7,"DiGeorge syndrome critical region gene 2 [Source:HGNC Symbol;Acc:HGNC:2845]"
"ENSG00000227775",51.0137585112083,2.07632816205067,0.454928281431171,4.56407800262206,5.01694244418714e-06,7.44809442065238e-06,"NA","AL031282.1","transcribed_processed_pseudogene","Clone-based (Ensembl) gene",4,"ribosomal protein S7 (RPS7) pseudogene"
"ENSG00000236876",10.0478112491704,6.27225844520709,1.3743602661327,4.56376584784174,5.02441152165031e-06,7.45869790228731e-06,"NA","TMSB4XP1","processed_pseudogene","HGNC Symbol",1,"TMSB4X pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:11883]"
"ENSG00000260751",9.28161281404949,6.152955420775,1.34825128035757,4.56365627863019,5.02703576083702e-06,7.46210834979903e-06,"NA","AC008870.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000185507",153.680770543499,1.03169430593399,0.226101040729358,4.562979023033,5.0432855357882e-06,7.48574272037219e-06,"3665","IRF7","protein_coding","HGNC Symbol",17,"interferon regulatory factor 7 [Source:HGNC Symbol;Acc:HGNC:6122]"
"ENSG00000169288",215.000596533532,0.857240726531296,0.187873169908235,4.56286933866079,5.04592198309564e-06,7.48916908555932e-06,"65008","MRPL1","protein_coding","HGNC Symbol",6,"mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]"
"ENSG00000113916",646.117148286591,-0.54635709857047,0.119775408838225,-4.56151311750821,5.07863027402805e-06,7.53722480374832e-06,"604","BCL6","protein_coding","HGNC Symbol",11,"BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]"
"ENSG00000270571",22.2887993021612,-2.64122871699721,0.579103393284003,-4.56089318009212,5.09364896803555e-06,7.55902274702623e-06,"NA","AC007681.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to TACR1"
"ENSG00000253330",18.1635005401506,-3.17877193569137,0.696986515766016,-4.5607366337608,5.09744820273628e-06,7.5641691562216e-06,"NA","AC024451.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"NSFL1 (p97) cofactor (p47) (NSFL1C) pseudogene"
"ENSG00000171055",1450.95774071565,-0.563562498728056,0.123594744225307,-4.55976103401863,5.1211863276063e-06,7.59890054980188e-06,"9637","FEZ2","protein_coding","HGNC Symbol",16,"fasciculation and elongation protein zeta 2 [Source:HGNC Symbol;Acc:HGNC:3660]"
"ENSG00000168491",16.7457675628219,3.71118230783951,0.814055343448688,4.55888206828463,5.14266378676425e-06,7.63027323401754e-06,"256309","CCDC110","protein_coding","HGNC Symbol",10,"coiled-coil domain containing 110 [Source:HGNC Symbol;Acc:HGNC:28504]"
"ENSG00000173933",72.7804637970275,1.5330592942929,0.336386139247016,4.55743895311673,5.17811336618243e-06,7.68237120808063e-06,"5936","RBM4","protein_coding","HGNC Symbol",13,"RNA binding motif protein 4 [Source:HGNC Symbol;Acc:HGNC:9901]"
"ENSG00000163686",283.510295590114,-0.799808113663707,0.175582057002784,-4.55518136258664,5.23403998100554e-06,7.76484065022786e-06,"57406","ABHD6","protein_coding","HGNC Symbol",7,"abhydrolase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21398]"
"ENSG00000178734",24.226495615845,-2.25853531139863,0.495873535392675,-4.5546599086199,5.24703978332863e-06,7.78362041932375e-06,"NA","LMO7DN","lncRNA","HGNC Symbol",1,"LMO7 downstream neighbor [Source:HGNC Symbol;Acc:HGNC:44370]"
"ENSG00000189144",104.54006040561,-1.08800744598605,0.238890140213213,-4.5544259173484,5.25288320899545e-06,7.79178244827276e-06,"126231","ZNF573","protein_coding","HGNC Symbol",19,"zinc finger protein 573 [Source:HGNC Symbol;Acc:HGNC:26420]"
"ENSG00000131844",827.942808561919,0.570831023118388,0.125386616031811,4.55256742054165,5.29951693815154e-06,7.86044514669956e-06,"64087","MCCC2","protein_coding","HGNC Symbol",9,"methylcrotonoyl-CoA carboxylase 2 [Source:HGNC Symbol;Acc:HGNC:6937]"
"ENSG00000185361",372.354024686614,0.721523340134566,0.158517555772087,4.55169357501295,5.32158038253837e-06,7.89265771021574e-06,"126282","TNFAIP8L1","protein_coding","HGNC Symbol",3,"TNF alpha induced protein 8 like 1 [Source:HGNC Symbol;Acc:HGNC:28279]"
"ENSG00000198626",43.5467469340774,-2.67010867532363,0.586660336672261,-4.55137071387749,5.32975442754027e-06,7.90426747958583e-06,"6262","RYR2","protein_coding","HGNC Symbol",9,"ryanodine receptor 2 [Source:HGNC Symbol;Acc:HGNC:10484]"
"ENSG00000103024",115.730260921631,-1.12215526823843,0.246556455716491,-4.55131164575455,5.33125118648283e-06,7.90597366595667e-06,"4832","NME3","protein_coding","HGNC Symbol",11,"NME/NM23 nucleoside diphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:7851]"
"ENSG00000156172",155.130033768445,-1.22385052669274,0.268927522610617,-4.55085636015308,5.34280142645072e-06,7.92258746205962e-06,"157657","C8orf37","protein_coding","HGNC Symbol",1,"chromosome 8 open reading frame 37 [Source:HGNC Symbol;Acc:HGNC:27232]"
"ENSG00000224281",26.3070672363432,2.83853067169882,0.623860072152095,4.54994765397776,5.36592626250568e-06,7.95636140631322e-06,"NA","SLC25A5-AS1","lncRNA","HGNC Symbol",7,"SLC25A5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43438]"
"ENSG00000129355",256.857325592227,0.88980107620925,0.195577885351535,4.54959963704437,5.374807980897e-06,7.9690132617144e-06,"1032","CDKN2D","protein_coding","HGNC Symbol",2,"cyclin dependent kinase inhibitor 2D [Source:HGNC Symbol;Acc:HGNC:1790]"
"ENSG00000204564",524.651029719052,-0.559660004977445,0.123025104833004,-4.54915283947235,5.38623130963074e-06,7.98543157340541e-06,"221545","C6orf136","protein_coding","HGNC Symbol",14,"chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:HGNC:21301]"
"ENSG00000240399",9.46682033946617,6.18556618410959,1.36056819804992,4.54631101401256,5.45943454380479e-06,8.09343445682229e-06,"NA","AC004801.2","transcribed_processed_pseudogene","Clone-based (Ensembl) gene",2,"ribosomal protein L37 (RPL37) pseudogene"
"ENSG00000274956",17.4154192914313,5.18139975908281,1.14006677378496,4.54482130189693,5.49818792720651e-06,8.15035584560254e-06,"NA","NKAIN3-IT1","lncRNA","HGNC Symbol",2,"NKAIN3 intronic transcript [Source:HGNC Symbol;Acc:HGNC:48595]"
"ENSG00000243988",66.5073701850826,-1.49513527416429,0.328992799074579,-4.54458358471656,5.50439621706422e-06,8.15902906347073e-06,"NA","RPS24P17","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S24 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:36348]"
"ENSG00000247708",27.1920445900283,2.60636522014303,0.573539090335331,4.54435497782579,5.51037290967116e-06,8.16735788663199e-06,"NA","STX18-AS1","lncRNA","HGNC Symbol",19,"STX18 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48877]"
"ENSG00000196664",10.7133372818473,-5.49863627481803,1.21006230655751,-4.54409351073917,5.51721631459006e-06,8.17697016762472e-06,"51284","TLR7","protein_coding","HGNC Symbol",2,"toll like receptor 7 [Source:HGNC Symbol;Acc:HGNC:15631]"
"ENSG00000142871",10628.2112398841,0.641283492473907,0.141158673655172,4.54299743592421,5.54599263677224e-06,8.21908548507045e-06,"3491","CCN1","protein_coding","HGNC Symbol",2,"cellular communication network factor 1 [Source:HGNC Symbol;Acc:HGNC:2654]"
"ENSG00000196787",51.9577062588982,1.81069889314463,0.398638808512512,4.54220425728519,5.5669062789417e-06,8.24954370688296e-06,"8969","H2AC11","protein_coding","HGNC Symbol",1,"H2A clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4737]"
"ENSG00000099290",1004.86877658269,0.559653450434333,0.123222092489692,4.54182719288873,5.57687474388883e-06,8.26377947705471e-06,"387680","WASHC2A","protein_coding","HGNC Symbol",9,"WASH complex subunit 2A [Source:HGNC Symbol;Acc:HGNC:23416]"
"ENSG00000261924",39.656852364162,1.72445500326843,0.379707674268794,4.54153318494082,5.58465929644498e-06,8.27477750115776e-06,"NA","AC127496.1","lncRNA","Clone-based (Ensembl) gene",2,"novel transcript, antisense to RPTOR"
"ENSG00000149451",338.855783526644,0.769470759179632,0.169454914025173,4.54085833748868,5.60256683005469e-06,8.30077232332718e-06,"80332","ADAM33","protein_coding","HGNC Symbol",7,"ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478]"
"ENSG00000072694",13.8431274160466,-5.87703238057534,1.29430490772102,-4.54068615943323,5.60714448475053e-06,8.30701548259927e-06,"2213","FCGR2B","protein_coding","HGNC Symbol",6,"Fc fragment of IgG receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]"
"ENSG00000228194",10.5131639663214,-5.53198904733275,1.2184492605859,-4.54018827560588,5.6204017515158e-06,8.32611589040981e-06,"NA","Z83846.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"novel pseudogene"
"ENSG00000132763",252.134044703583,0.796241891317943,0.175409615372793,4.53932864299209,5.64336204147929e-06,8.35958703652817e-06,"25974","MMACHC","protein_coding","HGNC Symbol",3,"metabolism of cobalamin associated C [Source:HGNC Symbol;Acc:HGNC:24525]"
"ENSG00000147437",28.8575557109755,3.72043702666436,0.819660989574341,4.53899486981371,5.65230110603209e-06,8.37228535980747e-06,"2796","GNRH1","protein_coding","HGNC Symbol",2,"gonadotropin releasing hormone 1 [Source:HGNC Symbol;Acc:HGNC:4419]"
"ENSG00000108958",39.8433715843362,-1.78520021532078,0.39339502033411,-4.53793292503959,5.68083220749781e-06,8.41400021390781e-06,"NA","AC130689.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa (SDHC) pseudogene"
"ENSG00000170092",15.5468947780573,4.39633696754371,0.968856284170786,4.53765645057089,5.68828278952414e-06,8.42448887997639e-06,"442590","SPDYE5","protein_coding","HGNC Symbol",3,"speedy/RINGO cell cycle regulator family member E5 [Source:HGNC Symbol;Acc:HGNC:35464]"
"ENSG00000106588",126.253217873162,-0.929317988494305,0.20481421780559,-4.53737049337275,5.69599875701398e-06,8.4353692022982e-06,"5683","PSMA2","protein_coding","HGNC Symbol",5,"proteasome 20S subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]"
"ENSG00000104321",353.84820142301,3.17009461979663,0.698758907614849,4.53675020847672,5.7127703205997e-06,8.45965793729592e-06,"8989","TRPA1","protein_coding","HGNC Symbol",6,"transient receptor potential cation channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:497]"
"ENSG00000151014",311.992501392049,-0.782148980041664,0.172411863630843,-4.53651485211222,5.71914636193395e-06,8.46855048923026e-06,"25819","NOCT","protein_coding","HGNC Symbol",3,"nocturnin [Source:HGNC Symbol;Acc:HGNC:14254]"
"ENSG00000269867",18.5434593755679,3.12462500348422,0.688881896576399,4.53579201168293,5.73877145223723e-06,8.49705896975005e-06,"NA","AC010326.3","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, sense intronic to ZNF814"
"ENSG00000112320",633.204849895151,0.604039803065691,0.133176340630371,4.53563898967755,5.74293425309536e-06,8.50267114125597e-06,"55084","SOBP","protein_coding","HGNC Symbol",4,"sine oculis binding protein homolog [Source:HGNC Symbol;Acc:HGNC:29256]"
"ENSG00000134363",801.2668034722,2.22686339504858,0.491016054993435,4.53521503503252,5.75448259029198e-06,8.51921649285817e-06,"10468","FST","protein_coding","HGNC Symbol",5,"follistatin [Source:HGNC Symbol;Acc:HGNC:3971]"
"ENSG00000184939",518.086513206398,0.611102755288143,0.134746802889347,4.53519298554324,5.75508381631267e-06,8.51955411272327e-06,"146198","ZFP90","protein_coding","HGNC Symbol",19,"ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]"
"ENSG00000247137",16.8699310766104,4.50700827155756,0.993809384558418,4.53508322781653,5.7580774878262e-06,8.52343312241925e-06,"NA","AP000873.2","lncRNA","Clone-based (Ensembl) gene",10,"novel transcript"
"ENSG00000166707",31.4530022778841,2.551422354782,0.562694766548713,4.53429195802041,5.77970373331381e-06,8.55489083451468e-06,"644353","ZCCHC18","protein_coding","HGNC Symbol",7,"zinc finger CCHC-type containing 18 [Source:HGNC Symbol;Acc:HGNC:32459]"
"ENSG00000102606",1627.54733525917,0.434011721894114,0.0957203305749529,4.53416446942027,5.78319539636773e-06,8.55950411015075e-06,"8874","ARHGEF7","protein_coding","HGNC Symbol",20,"Rho guanine nucleotide exchange factor 7 [Source:HGNC Symbol;Acc:HGNC:15607]"
"ENSG00000206754",20.0094608134454,-2.78420251531774,0.614064888456997,-4.5340526183052,5.78626044197712e-06,8.56348540712677e-06,"NA","SNORD101","snoRNA","HGNC Symbol",1,"small nucleolar RNA, C/D box 101 [Source:HGNC Symbol;Acc:HGNC:32764]"
"ENSG00000147535",484.871392640943,0.555523651236618,0.122549060586639,4.53307147829074,5.81321324939751e-06,8.60281704049686e-06,"84513","PLPP5","protein_coding","HGNC Symbol",15,"phospholipid phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:25026]"
"ENSG00000121361",38.1086459869517,-1.90489965459643,0.420234092924055,-4.53294886510003,5.81658997991687e-06,8.60725623810618e-06,"3764","KCNJ8","protein_coding","HGNC Symbol",5,"potassium inwardly rectifying channel subfamily J member 8 [Source:HGNC Symbol;Acc:HGNC:6269]"
"ENSG00000227747",38.7797730230678,-1.70478847990807,0.376202742153998,-4.53156845733521,5.85473577030797e-06,8.66314198173121e-06,"NA","AC096631.2","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S2 (RPS2) pseudogene"
"ENSG00000213801",14.6285390702064,5.82252139661564,1.28519096924001,4.53047176331993,5.88521205340342e-06,8.70767279191187e-06,"NA","ZNF321P","transcribed_processed_pseudogene","HGNC Symbol",2,"zinc finger protein 321, pseudogene [Source:HGNC Symbol;Acc:HGNC:13827]"
"ENSG00000188766",153.273158947421,-0.812708036047489,0.179402905291937,-4.53007176625704,5.89636540594824e-06,8.72360976072829e-06,"399473","SPRED3","protein_coding","HGNC Symbol",7,"sprouty related EVH1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:31041]"
"ENSG00000139324",1139.33980132823,0.5287075848592,0.1167414416048,4.52887661477586,5.92981116806289e-06,8.77252390920658e-06,"160418","TMTC3","protein_coding","HGNC Symbol",4,"transmembrane O-mannosyltransferase targeting cadherins 3 [Source:HGNC Symbol;Acc:HGNC:26899]"
"ENSG00000223656",10.9642003893107,-5.53774072362311,1.2228476240234,-4.52856154342671,5.93865849061474e-06,8.78504330595053e-06,"NA","HMGB3P10","processed_pseudogene","HGNC Symbol",1,"high mobility group box 3 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39302]"
"ENSG00000138796",1042.07932441496,-0.460249300750524,0.101636566725067,-4.52838299817356,5.94367771535067e-06,8.79189855134481e-06,"3033","HADH","protein_coding","HGNC Symbol",23,"hydroxyacyl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4799]"
"ENSG00000087884",88.8613953195949,1.20381637440814,0.265881179137497,4.52764794527109,5.96438415574602e-06,8.82195596214328e-06,"28971","AAMDC","protein_coding","HGNC Symbol",12,"adipogenesis associated Mth938 domain containing [Source:HGNC Symbol;Acc:HGNC:30205]"
"ENSG00000154760",112.885307679983,-1.00407095176988,0.221787346427682,-4.52717870492794,5.97763874025141e-06,8.84098810831431e-06,"146857","SLFN13","protein_coding","HGNC Symbol",11,"schlafen family member 13 [Source:HGNC Symbol;Acc:HGNC:26481]"
"ENSG00000104903",15.0366116340263,-3.57341468494464,0.789377522518856,-4.52687666294588,5.9861853971122e-06,8.85305516720034e-06,"4066","LYL1","protein_coding","HGNC Symbol",3,"LYL1 basic helix-loop-helix family member [Source:HGNC Symbol;Acc:HGNC:6734]"
"ENSG00000186810",25.264262287745,-3.59176181340109,0.793733355777892,-4.5251491414028,6.0352929564093e-06,8.92510287568495e-06,"2833","CXCR3","protein_coding","HGNC Symbol",2,"C-X-C motif chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:4540]"
"ENSG00000130703",1008.07004905387,-0.52262750838386,0.115495806701168,-4.52507777824435,6.03732983751136e-06,8.92753676989342e-06,"9885","OSBPL2","protein_coding","HGNC Symbol",28,"oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761]"
"ENSG00000270728",9.08592456636628,6.1236077781143,1.35327632815702,4.52502393687314,6.03886703884948e-06,8.92923150886876e-06,"NA","AL035413.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"synaptonemal complex protein 3 (SYCP3) pseudogene"
"ENSG00000267287",11.7566504185916,-5.63695785442704,1.24575213032275,-4.52494337935959,6.04116770051422e-06,8.93205482823261e-06,"NA","AC068473.3","lncRNA","Clone-based (Ensembl) gene",2,"novel transcript"
"ENSG00000248596",51.211086632027,-1.64418656408621,0.363494889494897,-4.52327284812982,6.08906628890428e-06,9.00229137259971e-06,"NA","AC139491.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000102554",1302.22789970468,-0.554014866813481,0.122486365790466,-4.52307375794967,6.09479891356864e-06,9.00959979259079e-06,"688","KLF5","protein_coding","HGNC Symbol",5,"Kruppel like factor 5 [Source:HGNC Symbol;Acc:HGNC:6349]"
"ENSG00000228408",10.0814692763748,-4.8363446148834,1.06925762793544,-4.52308638117603,6.09443528569244e-06,9.00959979259079e-06,"NA","AL031056.1","lncRNA","Clone-based (Ensembl) gene",4,"novel transcript"
"ENSG00000167281",62.9608145029766,-1.45086917757469,0.320805645449973,-4.52257994256819,6.10904018931565e-06,9.03006717527201e-06,"146713","RBFOX3","protein_coding","HGNC Symbol",13,"RNA binding fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097]"
"ENSG00000214562",19.8335241813012,3.10787737209576,0.687208218186143,4.5224682852293,6.1122647169302e-06,9.03424857487483e-06,"728130","NUTM2D","protein_coding","HGNC Symbol",3,"NUT family member 2D [Source:HGNC Symbol;Acc:HGNC:23447]"
"ENSG00000242814",324.730757571507,-0.89708282488519,0.198364300381233,-4.5224005688579,6.11422107639444e-06,9.03655513524212e-06,"NA","AC113398.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L28 (RPL28) pseudogene"
"ENSG00000237594",16.4095657268304,3.71677115616175,0.821904347656868,4.52214563258819,6.12159168713686e-06,9.04686290894191e-06,"150051","AP000251.1","lncRNA","Clone-based (Ensembl) gene",1,"uncharacterized LOC150051 [Source:NCBI gene;Acc:150051]"
"ENSG00000107798",808.31588640011,-0.442562268736618,0.0978756991258703,-4.52167670513876,6.1351713304938e-06,9.0663448427195e-06,"3988","LIPA","protein_coding","HGNC Symbol",8,"lipase A, lysosomal acid type [Source:HGNC Symbol;Acc:HGNC:6617]"
"ENSG00000254681",153.362211059478,-1.03129963646647,0.228091889717249,-4.52142177323755,6.1425659798092e-06,9.07668487501903e-06,"NA","PKD1P5","transcribed_unprocessed_pseudogene","HGNC Symbol",6,"polycystin 1, transient receptor potential channel interacting pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:30069]"
"ENSG00000247011",10.7847214540397,-5.4777356877212,1.2115485559887,-4.52126797613242,6.14703119961694e-06,9.08269511923207e-06,"NA","AC005920.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000213030",9.2555836648432,6.14555879598476,1.35937358057915,4.52087555899571,6.15843839677239e-06,9.09896120879586e-06,"94115","CGB8","protein_coding","HGNC Symbol",1,"chorionic gonadotropin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:16453]"
"ENSG00000276603",10.5187824513399,6.3320742099667,1.40067387820109,4.52073413270126,6.16255448976027e-06,9.10445343954099e-06,"NA","AL109614.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, sense intronic to BLCAP"
"ENSG00000269843",9.79806735077417,6.23071157144985,1.37850113161872,4.51991763266336,6.18636955520169e-06,9.13904600396367e-06,"NA","AC008537.2","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000174473",50.2076234203258,-1.92938608855038,0.426875219031257,-4.51978939636948,6.19011784863269e-06,9.14399161981781e-06,"442117","GALNTL6","protein_coding","HGNC Symbol",7,"polypeptide N-acetylgalactosaminyltransferase like 6 [Source:HGNC Symbol;Acc:HGNC:33844]"
"ENSG00000230562",52.6030421331467,-1.87028388086739,0.413803089524563,-4.51974363704303,6.1914559006969e-06,9.1453764371707e-06,"NA","FAM133DP","processed_pseudogene","HGNC Symbol",1,"family with sequence similarity 133 member D, pseudogene [Source:HGNC Symbol;Acc:HGNC:44192]"
"ENSG00000218226",45.5919229855449,2.17300188059403,0.481025847249674,4.5174326764735,6.25939198524491e-06,9.24512641671355e-06,"NA","TATDN2P2","processed_pseudogene","HGNC Symbol",1,"TatD DNase domain containing 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39255]"
"ENSG00000173404",13.2561264580426,-3.1088708098688,0.688255101536826,-4.51703271494378,6.27122196313324e-06,9.26140095855695e-06,"3642","INSM1","protein_coding","HGNC Symbol",1,"INSM transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:6090]"
"ENSG00000179148",25.9139779140264,-2.10098718728658,0.465124516927141,-4.51704244955053,6.27093378114381e-06,9.26140095855695e-06,"59344","ALOXE3","protein_coding","HGNC Symbol",4,"arachidonate lipoxygenase 3 [Source:HGNC Symbol;Acc:HGNC:13743]"
"ENSG00000171658",17.3378738625465,5.16951923903758,1.14456876282513,4.51656502163986,6.28508243228394e-06,9.28126985310752e-06,"NA","NMRAL2P","transcribed_unprocessed_pseudogene","HGNC Symbol",7,"NmrA like redox sensor 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:52332]"
"ENSG00000227518",15.2415577353663,-2.79828655590892,0.619581096444008,-4.51641693390787,6.28947723855082e-06,9.28715900369415e-06,"NA","AL928970.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript"
"ENSG00000196233",715.79773808515,0.59771574314655,0.132371569757618,4.51543895899255,6.31857455964085e-06,9.3295212260122e-06,"84458","LCOR","protein_coding","HGNC Symbol",9,"ligand dependent nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29503]"
"ENSG00000215237",26.9126208275177,-2.26869810677958,0.50245384662491,-4.5152368163144,6.32460487685339e-06,9.33782120795207e-06,"NA","AL592293.1","unprocessed_pseudogene","Clone-based (Ensembl) gene",1,"chromosome 4 open reading frame 27 (C4orf27) pseudogene"
"ENSG00000143502",49.8363820385764,-1.56090594447801,0.345765235895065,-4.51435188513783,6.35106901183812e-06,9.37628721807192e-06,"55061","SUSD4","protein_coding","HGNC Symbol",10,"sushi domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25470]"
"ENSG00000164283",349.134600486412,6.70303269555556,1.4849884256933,4.51386191271228,6.36576732428749e-06,9.39737911500054e-06,"11082","ESM1","protein_coding","HGNC Symbol",4,"endothelial cell specific molecule 1 [Source:HGNC Symbol;Acc:HGNC:3466]"
"ENSG00000234883",24.476353852584,2.9385004314061,0.651176524494329,4.51260191495385,6.40371465917812e-06,9.45278712459825e-06,"NA","MIR155HG","lncRNA","HGNC Symbol",2,"MIR155 host gene [Source:HGNC Symbol;Acc:HGNC:35460]"
"ENSG00000127947",2810.19543311535,0.674314508837194,0.149445828148658,4.51209991734555,6.41889352554411e-06,9.47458066775535e-06,"5782","PTPN12","protein_coding","HGNC Symbol",16,"protein tyrosine phosphatase non-receptor type 12 [Source:HGNC Symbol;Acc:HGNC:9645]"
"ENSG00000177076",24.7437886233453,2.87218057252941,0.636700714150065,4.51103714617863,6.45114212494742e-06,9.52156547146041e-06,"340485","ACER2","protein_coding","HGNC Symbol",1,"alkaline ceramidase 2 [Source:HGNC Symbol;Acc:HGNC:23675]"
"ENSG00000124784",981.36840316703,0.494257589759841,0.109568743250077,4.51093601239687,6.45421898061248e-06,9.52549093848231e-06,"83732","RIOK1","protein_coding","HGNC Symbol",5,"RIO kinase 1 [Source:HGNC Symbol;Acc:HGNC:18656]"
"ENSG00000106038",41.3338063387457,-2.19599735783279,0.486852839532399,-4.51059782241786,6.46451814467147e-06,9.54007428848414e-06,"2128","EVX1","protein_coding","HGNC Symbol",4,"even-skipped homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3506]"
"ENSG00000181016",14.3655455837238,5.8000750172852,1.28589122519439,4.51054871799781,6.46601486664748e-06,9.54166630505863e-06,"286006","LSMEM1","protein_coding","HGNC Symbol",5,"leucine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:22036]"
"ENSG00000100138",3977.92291060322,0.338670284777204,0.075108422513737,4.50908531217338,6.5107725288144e-06,9.60709260812e-06,"4809","SNU13","protein_coding","HGNC Symbol",12,"small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819]"
"ENSG00000170088",637.380178191847,0.596036257272879,0.132188339569586,4.50899269340711,6.51361518630143e-06,9.61066597965886e-06,"201931","TMEM192","protein_coding","HGNC Symbol",3,"transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]"
"ENSG00000267345",11.1710242579843,-4.2344976639633,0.93913558592591,-4.50893111433791,6.51550582977092e-06,9.6128343087547e-06,"NA","AC010632.1","lncRNA","Clone-based (Ensembl) gene",1,"novel transcript, antisense to ZNF420"
"ENSG00000232973",15.7285557558499,3.9584650839707,0.878122505826723,4.5078733977373,6.54806265689386e-06,9.6602436482641e-06,"NA","CYP1B1-AS1","lncRNA","HGNC Symbol",40,"CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28543]"
"ENSG00000107829",653.891876194655,-0.687871917874966,0.152611117698043,-4.50735128770888,6.56419067440592e-06,9.68341128823257e-06,"6468","FBXW4","protein_coding","HGNC Symbol",6,"F-box and WD repeat domain containing 4 [Source:HGNC Symbol;Acc:HGNC:10847]"
