"experiment","contrast","collection","pathway","NES","ES","pval","padj","size","leadingEdge_count","leadingEdge_symbols","leadingEdge_entrez"
"CRISPR","Het_vs_WT","Hallmark","HALLMARK_PROTEIN_SECRETION",1.53190574519813,0.378005961311758,0.0052793545863983,0.0431147291222528,90,28,"Clcn3;M6pr;Snap23;Tpd52;Pam;Scamp1;Galc;Vps4b;Mapk1;Sod1;Ica1;Ap1g1;Ap2m1;Sgms1;Ap3s1;Vamp4;Dnm1l;Gbf1;Atp6v1h;Cog2;Stam;Rps6ka3;Yipf6;Adam10;Rab5a;Lamp2;Stx7;Tsg101","12725;17113;20619;21985;18484;107767;14420;20479;26413;20655;15893;11765;11773;208449;11777;53330;74006;107338;108664;76332;20844;110651;77929;11487;271457;16784;53331;22088"
"CRISPR","Het_vs_WT","Hallmark","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1.48432951306428,0.331883166506158,0.00518588215253766,0.0431147291222528,169,36,"Rcan1;Ptgs2;F2rl1;Plau;Cxcl1;Ier3;Ccn1;Tgif1;Pde4b;Btg3;Ifit2;Bmp2;Zbtb10;Litaf;Fosb;Ptpre;Atf3;Edn1;Inhba;Dusp1;Fosl2;Dusp5;Slc16a6;B4galt1;Rela;Maff;Sat1;Nfkb1;Klf6;F3;Irs2;Nfil3;Bcl6;Nr4a3;Nampt;Il6","54720;19225;14063;18792;14825;15937;16007;21815;18578;12228;15958;12156;229055;56722;14282;19267;11910;13614;16323;19252;14284;240672;104681;14595;19697;17133;20229;18033;23849;14066;384783;18030;12053;18124;59027;16193"
"CRISPR","Het_vs_WT","Hallmark","HALLMARK_WNT_BETA_CATENIN_SIGNALING",-1.68366858584119,-0.544261687996664,0.0118552926474579,0.0829870485322056,31,12,"Notch1;Lef1;Axin2;Dvl2;Tcf7;Kat2a;Fzd1;Trp53;Maml1;Ncor2;Ctnnb1;Hdac5","18128;16842;12006;13543;21414;14534;14362;22059;103806;20602;12387;15184"
"CRISPR","Het_vs_WT","KEGG","NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON",-3.2151435838404,-0.748389522945839,1.20610213676653e-53,5.5709857697246e-50,228,174,"Abca9;Baiap2;Cog1;H3f3b;Ttyh2;Helz;Copz2;Prkca;Rsad1;Rps6kb1;Sox9;Limd2;Exoc7;Strada;Trim47;Axin2;Fam117a;Ndufaf8;Stxbp4;Slc38a10;Sap30bp;Snf8;Samd14;Mrpl27;Nup85;Mrpl58;Nt5c;Cant1;Col1a1;Supt4a;Cltc;Tepsin;Xylt2;Kat7;Rptor;Chmp6;Mrc2;Zfp652;Abca8b;Abca6;Caskin2;Nat9;Bcas3;Bptf;Eme1;Ppp1r9b;Dus1l;Mrpl38;Rpl38;Cep131;Atp5pd;Med13;Galk1;Timp2;Faap100;Fn3krp;Fbf1;Psmc5;Kif19a;Cep95;Fasn;Rnft1;Snx11;Fam20a;Alyref;Tnrc6c;Tmem94;Atp5mc1;Phb1;Heatr6;Ints2;Arl16;Recql5;Appbp2;Unk;Prkar1a;Cenpx;Mtnap1;Nme2;Sp2;Tex2;Aspscr1;Ptrh2;Wbp2;Gps1;Tubd1;Tbcd;Pgs1;Jpt1;Dhx40;Trim65;Ppm1d;Hlf;Tsen54;Vcf1;Slc25a10;Oxld1;Rfng;Mtmr4;Armc7;Nxph3;Srp68;Brip1;Slc25a19;Mrps7;Rad51c;Spag9;Psmd12;Slc35b1;Tk1;Polg2;Tmc6;Bahcc1;Cyth1;Wdr45b;Hgs;Cacna1g;Dnai2;Ube2z;Phospho1;Grb2;Coil;Dgke;Mrpl12;Cep112;Gga3;Cdk5rap3;Fdxr;Cdc42ep4;Tmem100;Cbx1;Usp36;Kctd2;Smarcd2;Pctp;Trim37;Ftsj3;Utp18;Cox11;Tmem104;Ddx42;Vmp1;Nploc4;Itgb4;Lrrc45;Acox1;Nol11;Map2k6;Mettl2;Cybc1;Birc5;Mbtd1;Cdr2l;B3gntl1;Ccdc137;Prr11;Taco1;Arhgdia;Narf;Mif4gd;Lrrc59;Ska2;Csnk1d;C1qtnf1;Hexd;Tob1;Foxk2;Actg1;Gna13;Ccdc47;Smg8;Nme1;Ypel2;Ddx5","217262;108100;16834;15081;117160;78455;56358;18750;237926;72508;20682;67803;53413;72149;217333;12006;215512;208501;20913;72055;57230;27681;217125;94064;445007;68572;50773;76025;12842;20922;67300;78777;217119;217127;74370;208092;17534;268469;27404;76184;140721;66176;192197;207165;268465;217124;68730;60441;67671;12009;71679;327987;14635;21858;71885;238024;217335;19184;286942;320162;14104;76892;74479;208659;21681;217351;71947;11951;18673;217026;70422;70317;170472;66884;217331;19084;20892;276852;18103;78912;21763;68938;217057;22378;209318;56427;108903;74451;15374;67487;338364;53892;217082;76265;28081;27376;66431;19719;170749;276905;104079;217337;237911;67283;50529;114714;70834;66997;110172;21877;50776;217353;268515;19157;66840;15239;12291;432611;268470;237928;14784;12812;56077;56282;76380;260302;80280;14149;56699;67888;12412;72344;70382;83796;18559;68729;56095;217109;69802;320534;72047;75909;217365;192897;217366;11430;68979;26399;52686;217370;11799;103537;237988;210004;67291;270906;70207;192662;67608;69674;98238;66140;104318;56745;238023;22057;68837;11465;14674;67163;74133;18102;77864;13207"
"CRISPR","Het_vs_WT","KEGG","LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP",-2.97314298050026,-0.721094118511997,7.45348282220578e-33,1.72138185778842e-29,163,133,"Baiap2;Ksr1;Pmp22;Gas7;Rps6kb1;Mcrip1;Axin2;Ndufaf8;Slc38a10;Etv4;Mrpl27;Nup85;Mrpl58;Ncor1;Supt4a;Myo18a;Epn2;Acadvl;Ctc1;Dhrs7b;Wipf2;Cdc6;Ankfy1;Sgsh;Synrg;Rnf135;Dcaf7;Nat9;Bptf;Eme1;Arhgap23;Dus1l;Brca1;Mrpl38;Rpl38;Trappc1;Atp5pd;Mrpl10;Med13;Psmc5;Cep95;Med9;Alyref;Ube2o;Atp5mc1;Phb1;Stx8;Kif18b;Heatr6;Ints2;Arl16;Top2a;Hexim1;Nme2;Ptrh2;Gps1;Tubd1;Eif4a3;Mink1;P4hb;Jpt1;Dhx40;Tom1l2;Ppm1d;Rpl23;Tsen54;Pafah1b1;Slc25a10;Armc7;Srp68;Tmem97;Anapc11;Brip1;Slc25a19;Mrps7;Rad51c;Sec14l1;Dph1;Tk1;Polg2;Ezh1;Timm22;Stat3;Gosr2;Ncbp3;Ctdnep1;Ndel1;Mrpl12;Mrps23;Srr;Atpaf2;Ftsj3;Utp18;Gps2;Sco1;Nol11;Smcr8;Dhx57;Birc5;Map2k4;Pitpna;Prr11;Taco1;Khk;Lrrc59;Jmjd6;Gosr1;Foxk2;Utp6;Srsf2;Tmem106a;Flii;Ccdc47;Smg8;Nme1;Phf23;Crk;Flot2;Zbtb4;Trpv2;Pigl;Rffl;Neurl4;Ulk2;Aldh3a2;Myo1c;Rasd1;Nek8;Gjc1;Ntn1;Wsb1;Akap1;Cbx2","108100;16706;18858;14457;72508;192173;12006;208501;72055;18612;94064;445007;68572;20185;20922;360013;13855;11370;68964;216820;68524;23834;11736;27029;217030;71956;71833;66176;207165;268465;58996;68730;12189;60441;67671;245828;71679;107732;327987;19184;320162;192191;21681;217342;11951;18673;55943;70218;217026;70422;70317;21973;192231;18103;217057;209318;56427;192170;50932;18453;15374;67487;216810;53892;65019;76265;18472;27376;276905;217337;69071;66156;237911;67283;50529;114714;74136;116905;21877;50776;14055;56322;20848;56494;66874;67181;83431;56282;64656;27364;246782;56095;217109;56310;52892;68979;237782;106794;11799;26398;18738;270906;70207;16548;98238;107817;53334;68837;216987;20382;217203;14248;67163;74133;18102;78246;12928;14252;75580;22368;327942;67338;216860;29869;11671;17913;19416;140859;14615;18208;78889;11640;12416"
"CRISPR","Het_vs_WT","KEGG","NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON",-2.78349552331784,-0.705850663004815,1.46767833463554e-20,2.25973540922718e-17,110,85,"Tonsl;Scrib;Arc;Tbc1d31;Recql4;Ndufb9;Fbxl6;Dscc1;Cyc1;Gpaa1;Sntb1;Med30;Rpl8;Nsmce2;Ccn4;Pycr3;Eif3h;Bop1;Exosc4;Atad2;Nudcd1;Vps28;Trappc9;Taf2;Gsdmd;Plec;Ptp4a3;Adck5;Puf60;Oplah;Trps1;Mtbp;Zc3h3;Sqle;Ext1;Derl1;Zfp707;Arhgap39;Has2;Ppp1r16a;Rnf139;1110038F14Rik;Ccn3;Hsf1;9130401M01Rik;Mfsd3;Cpsf1;Mrpl13;Maf1;Rad21;Phf20l1;Tatdn1;Dennd3;Slc45a4;Zfp41;Zfp251;Zhx1;Hgh1;Gfus;C030006K11Rik;Tyw2;Sharpin;Scx;Zfp647;Lrrc14;Washc5;Fam91a1;Ly6e;Utp23;Eny2;Zftraf1;Tigd5;Deptor;Top1mt;Zfp7;Them6;St3gal1;Tmem65;Mtss1;Ptk2;Slc52a2;Chrac1;Gpt;Jrk;Enpp2","72749;105782;11838;210544;79456;66218;30840;72107;66445;14731;20649;69790;26961;68501;22402;66194;68135;12181;109075;70472;67429;66914;76510;319944;69146;18810;19245;268822;67959;75475;83925;105837;223642;20775;14042;67819;69020;223666;15117;73062;75841;117171;18133;15499;75758;69572;94230;68537;68877;19357;239510;69694;105841;106068;22701;71591;22770;59053;22122;223665;68260;106025;20289;239546;223664;223593;210998;17069;78581;223527;54151;105734;97998;72960;223669;223626;20442;74868;211401;14083;52710;93696;76282;16469;18606"
"CRISPR","Het_vs_WT","KEGG","NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON",-2.79433983896594,-0.752373138584819,3.19588312571933e-19,3.6904460394244e-16,78,65,"Ccl2;Tmem98;Igfbp4;Stac2;Mllt6;Ankrd13b;Myo18a;Med24;Thra;Wipf2;Sdf2;Cdc6;Synrg;Casc3;Spag5;Rara;Smarce1;Fbxo47;Fam222b;Taok1;Acaca;Nsrp1;Supt6;Cdk12;Blmh;Psmb3;Med1;Top2a;Ccl9;Tada2a;Dhrs13;Ddx52;Rpl23;Stard3;Rpl19;Psmd3;Cacnb1;Slc46a1;Nr1d1;Phf12;Tns4;Bltp2;Trp53i13;Erbb2;Pcgf2;Mrpl45;Ssh2;Rab34;Cwc25;Pigs;Cpd;Gosr1;Msl1;Traf4;Nufip2;Fbxl20;Pip4k2b;Tlcd1;Flot2;Eral1;Unc119;Socs7;Rapgefl1;Myo1d;Lasp1","20296;103743;16010;217154;246198;268445;360013;23989;21833;68524;20316;23834;217030;192160;54141;19401;57376;72973;216971;216965;107476;237859;20926;69131;104184;26446;19014;21973;20308;217031;70451;78394;65019;59045;19921;22123;12295;52466;217166;268448;217169;72503;216964;13866;22658;67036;237860;19376;67480;276846;12874;53334;74026;22032;68564;72194;108083;68385;14252;57837;22248;192157;268480;338367;16796"
"CRISPR","Het_vs_WT","KEGG","BOQUEST_STEM_CELL_UP",-2.34744012303914,-0.562168470029135,3.85929214307601e-15,3.56521408177362e-12,180,71,"Serpinf1;S100a4;Ltbp2;Ank2;Gfpt2;Slc2a10;Cd302;Col1a2;Galnt12;Aspa;Gas7;Aebp1;Sox9;Egfr;Gstm1;Efemp1;Igfbp3;Tnfaip6;Angpt1;Islr;Gas1;Col6a2;Mfap2;Col16a1;Col1a1;Col6a3;Sspn;Lox;Cdh11;Mrc2;Abca8b;Itga8;Abca6;Crip1;Dclk1;Cxcl12;Col6a1;Igfbp6;Ddr2;Bicc1;Pid1;Emp3;Sdc2;Robo1;Agl;Mme;Rcn3;Col3a1;Mgp;Col5a1;Ptgis;Timp1;Colec12;9530068E07Rik;Vcan;Slit3;Olfml3;Pcolce;Spon2;Syne3;Serpine2;Aox1;Wnt5a;Scara3;Pltp;Pcdh9;Notch2;Cybrd1;Cebpb;Glt8d2;Man1c1","20317;20198;16997;109676;14584;170441;66205;12843;230145;11484;14457;11568;20682;13649;14862;216616;16009;21930;11600;26968;14451;12834;17150;107581;12842;12835;16651;16948;12552;17534;27404;241226;76184;12925;13175;20315;12833;16012;18214;83675;98496;13732;15529;19876;77559;17380;52377;12825;17313;12831;19223;21857;140792;213673;13003;20564;99543;18542;100689;212073;20720;11761;22418;219151;18830;211712;18129;73649;12608;74782;230815"
"CRISPR","Het_vs_WT","KEGG","BERENJENO_TRANSFORMED_BY_RHOA_DN",-1.99096598919001,-0.443096471139112,7.68275965230161e-13,5.91444447233019e-10,373,105,"Csrp2;Sardh;Myo10;Prrx2;Ptprm;Emb;Matn2;Cx3cl1;Pdgfrb;Id3;Col1a2;Pmp22;Dnm1;Synpo;Pla2g7;Copz2;Aebp1;Ablim1;Anxa6;Sqstm1;Ndufa6;Gstm1;Plpp3;Timp3;Slc25a17;Il11ra1;Cyb5a;Islr;Foxf1;Gas1;Col6a2;Cxxc5;Atf5;Col1a1;Atp6v0a1;Col6a3;Sspn;Lox;Thra;Mrc2;Tcf7l1;Ebf1;Akap12;Mrtfa;Lmo7;Smad6;Pnp2;Cxcl12;Glod4;Tcf4;Decr1;Rara;Vps28;Gaa;Fkbp10;Id4;Fzd1;Sparcl1;Tmem205;Nab2;Dap;Fgfr1;Nfix;Sptbn1;Mgp;Col5a1;Trio;Fn1;Osmr;Nacc2;Slc38a2;Galk2;Tcea3;Cpt1a;Gstm2;Pld3;Lama4;Postn;Pcolce;Ssbp4;Fgfr2;Stat3;Cacna1g;Serpine2;Cd276;Elavl2;Kazald1;Sgcb;Bphl;Pltp;Zhx1;Ssbp2;Marcks;Rab3d;Xdh;Fkbp7;Arfgap3;Ralgds;St13;Gabarap;Hsd17b11;Ptov1;Lpin1;Vdr;Pik3r1","13008;192166;17909;20204;19274;13723;17181;20312;18596;15903;12843;18858;13429;104027;27226;56358;11568;226251;11749;18412;67130;14862;67916;21859;20524;16157;109672;26968;15227;14451;12834;67393;107503;12842;11975;12835;16651;16948;21833;17534;21415;13591;83397;223701;380928;17130;667034;20315;67201;21413;67460;19401;66914;14387;14230;15904;14362;13602;235043;17937;223453;14182;18032;20742;17313;12831;223435;14268;18414;67991;67760;69976;21401;12894;14863;18807;16775;50706;18542;76900;14183;20848;12291;20720;102657;15569;107250;24051;68021;18830;22770;66970;17118;19340;22436;14231;66251;19730;70356;56486;114664;84113;14245;22337;18708"
"CRISPR","Het_vs_WT","KEGG","AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP",-2.08234954301775,-0.479380459032671,2.94880800348218e-12,1.70256802101052e-09,259,99,"Pon3;Rsad1;Scrib;Fam117a;Tbc1d31;G6pc3;Snf8;Cyc1;Atp6v0a1;Gpaa1;Stat5b;Xylt2;Kat7;Psmc3ip;Nsf;Retreg3;Zfp652;Pon2;Id1;Caskin2;Exosc4;Becn1;Vps28;Smarce1;Rab5c;Taf2;Rpl27;Gsdmd;Rcn3;Snx11;Tmem94;Nmt1;Atp5mc1;Phb1;Oplah;Dgat1;Nme2;Smurf1;Zc3h3;Adgra2;Derl1;Has2;Coa3;Hlf;Rnf139;Gper1;Tpm2;Acly;Zfp580;Cpsf1;Nbr1;Spag9;Slc35b1;Mrpl13;Ezh1;Gpatch8;Ube2z;Mrps12;Cbx1;Nosip;Mpp2;Ap4s1;Cdkn2a;Pctp;Utp18;Cox11;Ints1;Hgh1;Gfus;Ttf2;Eml2;Dock4;Sharpin;Nkiras2;Cdc27;Micall2;Tmub2;Mtap;Washc5;Lrrc59;Psme3;Zftraf1;Nme1;Tug1;Npepps;Trrap;Ehd2;Aoc2;Grn;Spop;Them6;Pnpo;Acsf2;Mad1l1;Lig1;Map4k1;Bax;Ptk2;Slc52a2","269823;237926;105782;215512;210544;68401;27681;66445;11975;14731;20851;217119;217127;19183;18195;67998;268469;330260;15901;140721;109075;56208;66914;57376;19345;319944;19942;69146;52377;74479;71947;18107;11951;18673;75475;13350;18103;75788;223642;78560;67819;15117;52469;217082;75841;76854;22004;104112;68992;94230;17966;70834;110172;68537;14055;237943;268470;24030;12412;66394;50997;11782;12578;18559;217109;69802;68510;59053;22122;74044;72205;238130;106025;71966;217232;231830;72053;66902;223593;98238;19192;54151;18102;544752;19155;100683;259300;237940;14824;20747;223626;103711;264895;17120;16881;26411;12028;14083;52710"
"CRISPR","Het_vs_WT","KEGG","GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP",-2.27441705315571,-0.561199097664847,2.86791091526047e-12,1.70256802101052e-09,147,65,"Hs6st2;Ltbp2;Mapk12;Selenop;Emilin2;Matn2;Cx3cl1;Auts2;Ecm1;Slc7a2;Adamts2;Synpo;Ablim1;Adgrg6;Egfr;Gas1;Gjb3;Col6a2;Dab2;Ahr;Mfap2;Arhgef3;Rrad;Csad;Lox;Card10;Lmo7;Afap1l2;Col6a1;Decr1;Fam43a;Adamtsl4;Sting1;Mme;Ptp4a3;Col3a1;Osmr;Olfml3;Cnp;Epha4;Gstm2;Ssbp4;Zfp36l1;Cacna1g;Scara3;Pctp;Fcgrt;Arhgap28;Nsd1;Slc1a3;Rgs4;Arfgap3;Fez1;Tgfb3;Snta1;Osr1;Ly6e;C1qtnf1;Pdgfb;Ift70b;Eny2;BC028528;Pir;St3gal5;Tle2","50786;16997;29857;20363;246707;17181;20312;319974;13601;11988;216725;104027;226251;215798;13649;14451;14620;12834;13132;11622;17150;71704;56437;246277;16948;105844;380928;226250;12833;67460;224093;229595;72512;17380;19245;12825;18414;99543;12799;13838;14863;76900;12192;12291;219151;18559;14132;268970;18193;20512;19736;66251;235180;21809;20648;23967;17069;56745;18591;72421;223527;229600;69656;20454;21886"
"CRISPR","Het_vs_WT","KEGG","WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME",-2.56646122777291,-0.735907099308965,6.74782921858524e-12,3.46313590673836e-09,52,42,"Ccl2;Ccl7;Stac2;Rad51d;Mllt6;Taf15;Synrg;Arhgap23;Slfn9;Fbxo47;Acaca;Mrm1;Cdk12;Med1;Ap2b1;Nle1;Lig3;Ccl9;Aatf;Tada2a;Ddx52;Rpl23;Stard3;Cacnb1;Znhit3;Erbb2;Mmp28;Pcgf2;Mrpl45;Dhrs11;Zfp830;Cwc25;Slfn8;Cisd3;Pex12;Myo19;Fbxl20;Pip4k2b;Ccl5;Socs7;Rffl;Lasp1","20296;20306;217154;19364;246198;70439;217030;58996;237886;72973;107476;217038;69131;19014;71770;217011;16882;20308;56321;217031;78394;65019;59045;12295;448850;13866;118453;22658;67036;192970;66983;67480;276950;217149;103737;66196;72194;108083;20304;192157;67338;16796"
"CRISPR","Het_vs_WT","KEGG","ONDER_CDH1_TARGETS_2_UP",-2.15185067186535,-0.508213604095496,8.82253765366131e-12,4.07513014222616e-09,208,73,"Serpinf1;Ltbp2;Armcx2;Igfbp4;Chst2;Col1a2;Slc7a2;Pmp22;Lmcd1;Dock10;Slitrk5;Prkca;Anxa6;Nrep;Igfbp3;Eml1;Plpp3;Tnfaip6;Col6a2;Dab2;Arhgef40;Sned1;Mfap2;Col1a1;Cytip;Col6a3;Lox;Cdh11;Chn1;Abca8b;Gypc;Col6a1;Bgn;Ddr2;Klf4;Jam3;Bicc1;Fzd2;Pid1;Sdc2;Mme;Blmh;Fgfr1;Col3a1;Mmp19;Prune2;Col5a1;Sparc;Fn1;Creb3l1;Mical2;Galnt10;Sv2a;Vcan;Olfml3;Has2;Kank2;Nav2;Postn;Pcolce;Zeb1;Aox1;Wnt5a;Srr;Septin6;Pcdh9;Nid1;Cybrd1;Tpm1;Marcks;Dock4;Mitf;Rgs4","20317;16997;67416;16010;54371;12843;11988;18858;30937;210293;75409;18750;11749;27528;16009;68519;67916;21930;12834;13132;268739;208777;17150;12842;227929;12835;16948;12552;108699;27404;71683;12833;12111;18214;16600;83964;83675;57265;98496;15529;17380;104184;14182;12825;58223;353211;12831;20692;14268;26427;320878;171212;64051;13003;99543;15117;235041;78286;50706;18542;21417;11761;22418;27364;56526;211712;18073;73649;22003;17118;238130;17342;19736"
"CRISPR","Het_vs_WT","KEGG","LIU_PROSTATE_CANCER_DN",-1.92152143587176,-0.431738920737883,1.74962685662945e-10,7.34684222797404e-08,334,104,"Serpinf1;Csrp2;S100a4;Rhoj;Ank2;Ksr1;Rbpms;Cx3cl1;Epas1;Pdlim4;Chst2;Col1a2;Pmp22;Mxra7;H3f3b;Aebp1;Rbp1;Asb3;Aldh2;Bend5;Efemp1;Plpp3;Timp3;Klhl29;Per3;Acaa2;Tacc1;Foxf1;Slc14a1;Arhgef40;Col16a1;Svil;Unc5b;Ncam1;Cd248;Vamp5;Sspn;Chn1;Mrc2;Itga8;Gypc;Akap12;Id1;Col6a1;Clmp;Arhgap23;Prss23;Id4;Tns1;Ddr2;Timp2;Col4a6;Sh3pxd2b;Lgals1;Robo1;Mme;Tmem35a;Fgfr1;Eef2k;Cavin1;Tgfb1i1;Speg;Col5a1;Sparc;Tmt1a;Galnt10;Adgra2;Kank2;Crabp1;Hlf;Gstm2;Nav2;Tpm2;Lama4;Hspb1;Syngr1;Layn;Fgfr2;Angptl2;Tpst1;Inava;Tmem100;Nbl1;Itga1;Otulin;Epha7;Ppic;Kitl;Tns4;Echdc1;Pcdh9;Nid1;St6galnac2;Ttc28;Tpm1;Rab34;Lyst;Gata3;Fez1;Tgfb3;Plekhh2;Glis1;Gpr155;Adcy4","20317;13008;20198;80837;109676;16706;19663;20312;13819;30794;54371;12843;18858;67622;15081;11568;19659;65257;11669;67621;216616;67916;21859;208439;18628;52538;320165;15227;108052;268739;107581;225115;107449;17967;70445;53620;16651;108699;17534;241226;71683;83397;15901;12833;71566;58996;76453;15904;21961;18214;21858;94216;268396;16852;19876;17380;67564;14182;13631;19285;21804;11790;12831;20692;70152;171212;78560;235041;12903;217082;14863;78286;22004;16775;15507;20972;244864;14183;26360;22021;67313;67888;17965;109700;432940;13841;19038;17311;217169;52665;211712;18073;20446;209683;22003;19376;17101;14462;235180;21809;213556;230587;68526;104110"
"CRISPR","Het_vs_WT","KEGG","ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF",2.12909582486929,0.473294027129358,4.19683331088864e-10,1.61543108858289e-07,182,58,"Rcan1;Sgms2;Ptgs2;Adamts9;F2rl1;Tjp2;Adm;Cxcl1;Ier3;Galnt7;Csrnp1;Tgif1;Cldnd1;Gata6;Pros1;Fosb;Myadm;Atf3;Edn1;Dusp1;Itprip;Pdp1;Syt12;Otud1;Epha2;Ezr;Fosl2;Dusp5;Zbtb38;Ncoa7;Maff;Rgs2;Cemip2;Cpeb2;Wwc1;Nfkb1;Nab1;Plac8;Nr4a3;Lats2;Rapgef2;Il6;Vgll3;Asap2;Slc2a1;Btbd3;Nfkbiz;Plaur;Phldb2;Nr4a2;Ets2;Rnd3;Sh3bp4;Mafk;Tnfaip3;Ccnl1;Nceh1;Slc20a2","54720;74442;19225;101401;14063;21873;11535;14825;15937;108150;215418;21815;224250;14465;19128;14282;50918;11910;13614;19252;414801;381511;171180;71198;13836;22350;14284;240672;245007;211329;17133;19735;83921;231207;211652;18033;17936;231507;18124;50523;76089;16193;73569;211914;20525;228662;80859;18793;208177;18227;23872;74194;98402;17135;21929;56706;320024;20516"
"CRISPR","Het_vs_WT","KEGG","CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN",-2.39780667025316,-0.764729790217079,4.29869554307755e-09,1.52735959334425e-06,33,18,"Ltbp2;Emilin2;Col1a2;S1pr3;Col6a2;Col6a3;Lox;Cdh11;Col6a1;Bgn;Sdc2;Robo1;Col3a1;Col5a1;Timp1;Vcan;Loxl1;Pcolce","16997;246707;12843;13610;12834;12835;16948;12552;12833;12111;15529;19876;12825;12831;21857;13003;16949;18542"
"CRISPR","Het_vs_WT","KEGG","LINDGREN_BLADDER_CANCER_CLUSTER_2B",-1.93174253660585,-0.444439167515033,4.84066640909814e-09,1.59707415311602e-06,262,78,"Serpinf1;Ccl2;Itm2a;Edil3;Fyb1;Pdgfrb;Cd302;Col1a2;Slc7a2;Pmp22;Lmcd1;Synpo;Cotl1;Aqp1;Lef1;Copz2;Aebp1;Rbp1;Aldh2;Nfkbie;Anxa6;Map1a;Sirpa;Efemp1;Nes;Tacc1;Foxf1;Col6a2;Dab2;Ifitm1;Adgre5;Tcf7;Col16a1;Col6a3;Ebf1;Akap12;Crip1;Ywhaz;Cxcl12;Tcf4;Col6a1;Socs2;Ednra;Slfn9;Tns1;Ddr2;Timp2;Klf4;Jam3;Emp3;Lgals1;Mapk7;Rgs10;Egr1;Cavin1;Mgp;Sparc;Col18a1;Rps19bp1;Prkar1a;Colec12;Mical2;Srebf1;Ccl9;Hlf;Alox5ap;Tpm2;Aurkb;Ccn3;Lama4;Postn;Pcolce;Mob3b;Dnajb5;Angptl2;Tpst1;Spag7;Nfatc1","20317;20296;16431;13612;23880;18596;66205;12843;11988;18858;30937;104027;72042;11826;16842;56358;11568;19659;11669;18037;11749;17754;19261;216616;18008;320165;15227;12834;13132;68713;26364;21414;107581;12835;13591;83397;12925;22631;20315;21413;12833;216233;13617;237886;21961;18214;21858;16600;83964;13732;16852;23939;67865;13653;19285;17313;20692;12822;66538;19084;140792;320878;20787;20308;217082;11690;22004;20877;18133;16775;50706;18542;214944;56323;26360;22021;216873;18018"
"CRISPR","Het_vs_WT","KEGG","GENGQIU_LUAD_CAF_MARKER_GENES",-1.98865081343126,-0.475630585635672,7.03432794180408e-09,2.16610405087954e-06,185,67,"Serpinf1;Csrp2;Ltbp2;Tmem98;Selenop;Igfbp4;Pdgfrb;Id3;Col1a2;Ecm1;Pmp22;Cyb5r3;Aebp1;Rbp1;Cthrc1;Igfbp3;Timp3;Islr;Col6a2;Mfap2;Svil;Col1a1;Col6a3;Cdh11;Chn1;Id1;Tcf4;Col6a1;Prss23;Igfbp6;Myh9;Fkbp10;Bgn;Id4;Timp2;Sdc2;Lgals1;Sparcl1;Rcn3;Col3a1;Cavin1;Mgp;Tgfb1i1;Col5a1;Sparc;Col18a1;Timp1;Fn1;Vcan;Loxl1;P4hb;Tpm2;Lama4;Postn;Pcolce;Hspb1;Spon2;Nbl1;Ppic;Emilin1;Selenom;Cercam;Pmepa1;Tpm1;Glt8d2;Marcks;Rab34","20317;13008;16997;103743;20363;16010;18596;15903;12843;13601;18858;109754;11568;19659;68588;16009;21859;26968;12834;17150;225115;12842;12835;12552;108699;15901;21413;12833;76453;16012;17886;14230;12111;15904;21858;15529;16852;13602;52377;12825;19285;17313;21804;12831;20692;12822;21857;14268;13003;16949;18453;22004;16775;50706;18542;15507;100689;17965;19038;100952;114679;99151;65112;22003;74782;17118;19376"
